"location","date","A (Lineage)","A.2.5","Alpha - B.1.1.7 (WHO PVOC)","Alpha - Q.4 (WHO PVOC)","B (Lineage)","B.1.1.28","B.1.1.519 (WHO FMV)","B.1.630 (WHO FMV)","Beta - B.1.351 (WHO PVOC)","Delta - AY.100 (WHO PVOC)","Delta - AY.101 (WHO PVOC)","Delta - AY.103 (WHO PVOC)","Delta - AY.113 (WHO PVOC)","Delta - AY.116 (WHO PVOC)","Delta - AY.117 (WHO PVOC)","Delta - AY.118 (WHO PVOC)","Delta - AY.119 (WHO PVOC)","Delta - AY.119.1 (WHO PVOC)","Delta - AY.119.2 (WHO PVOC)","Delta - AY.120.1 (WHO PVOC)","Delta - AY.121 (WHO PVOC)","Delta - AY.122 (WHO PVOC)","Delta - AY.122.4 (WHO PVOC)","Delta - AY.124.1 (WHO PVOC)","Delta - AY.125 (WHO PVOC)","Delta - AY.127 (WHO PVOC)","Delta - AY.13 (WHO PVOC)","Delta - AY.20 (WHO PVOC)","Delta - AY.25 (WHO PVOC)","Delta - AY.25.1 (WHO PVOC)","Delta - AY.25.1.2 (WHO PVOC)","Delta - AY.26 (WHO PVOC)","Delta - AY.3 (WHO PVOC)","Delta - AY.34.1.1 (WHO PVOC)","Delta - AY.35 (WHO PVOC)","Delta - AY.38 (WHO PVOC)","Delta - AY.39 (WHO PVOC)","Delta - AY.4 (WHO PVOC)","Delta - AY.42 (WHO PVOC)","Delta - AY.43 (WHO PVOC)","Delta - AY.43.3 (WHO PVOC)","Delta - AY.43.8 (WHO PVOC)","Delta - AY.44 (WHO PVOC)","Delta - AY.45 (WHO PVOC)","Delta - AY.47 (WHO PVOC)","Delta - AY.5 (WHO PVOC)","Delta - AY.59 (WHO PVOC)","Delta - AY.75 (WHO PVOC)","Delta - AY.9.2 (WHO PVOC)","Delta - AY.98 (WHO PVOC)","Delta - AY.98.1 (WHO PVOC)","Delta - AY.99.2 (WHO PVOC)","Delta - B.1.617.2 (WHO PVOC)","Epsilon - B.1.427 (WHO PVOI)","Epsilon - B.1.429 (WHO PVOI)","Gamma - P.1 (WHO PVOC)","Gamma - P.1.15 (WHO PVOC)","Gamma - P.1.4 (WHO PVOC)","Gamma - P.1.7 (WHO PVOC)","Gamma - P.1.7.1 (WHO PVOC)","Iota - B.1.526 (WHO PVOI)","Lambda - C.37 (WHO PVOI)","Mu - 21H - B.1.621 (WHO PVOI)","Mu - 21H - B.1.621.1 (WHO PVOI)","N (Lineage)","Omicron - B.1.1.529 (WHO VOC)","Omicron - BA.1 (WHO VOC)","Omicron - BA.1.1 (WHO VOC)","Omicron - BA.1.1.1 (WHO VOC)","Omicron - BA.1.1.10 (WHO VOC)","Omicron - BA.1.1.16 (WHO VOC)","Omicron - BA.1.1.18 (WHO VOC)","Omicron - BA.1.15 (WHO VOC)","Omicron - BA.1.17 (WHO VOC)","Omicron - BA.1.17.2 (WHO VOC)","Omicron - BA.1.18 (WHO VOC)","Omicron - BA.1.20 (WHO VOC)","Omicron - BA.1.6 (WHO VOC)","Omicron - BA.2 (WHO VOC)","Omicron - BA.2.1 (WHO VOC)","Omicron - BA.2.10 (WHO VOC)","Omicron - BA.2.10.1 (WHO VOC)","Omicron - BA.2.12 (WHO VOC)","Omicron - BA.2.12.1 (WHO VOC)","Omicron - BA.2.21 (WHO VOC)","Omicron - BA.2.3 (WHO VOC)","Omicron - BA.2.37 (WHO VOC)","Omicron - BA.2.38 (WHO VOC)","Omicron - BA.2.6 (WHO VOC)","Omicron - BA.2.60 (WHO VOC)","Omicron - BA.2.65 (WHO VOC)","Omicron - BA.2.7 (WHO VOC)","Omicron - BA.2.72 (WHO VOC)","Omicron - BA.2.9 (WHO VOC)","Omicron - BA.4 (WHO VOC)","Omicron - BA.4.1 (WHO VOC)","Omicron - BA.4.2 (WHO VOC)","Omicron - BA.4.4 (WHO VOC)","Omicron - BA.4.6 (WHO VOC)","Omicron - BA.5 (WHO VOC)","Omicron - BA.5.1 (WHO VOC)","Omicron - BA.5.1.1 (WHO VOC)","Omicron - BA.5.1.12 (WHO VOC)","Omicron - BA.5.1.15 (WHO VOC)","Omicron - BA.5.1.23 (WHO VOC)","Omicron - BA.5.1.24 (WHO VOC)","Omicron - BA.5.1.25 (WHO VOC)","Omicron - BA.5.2 (WHO VOC)","Omicron - BA.5.2.1 (WHO VOC)","Omicron - BA.5.2.20 (WHO VOC)","Omicron - BA.5.2.23 (WHO VOC)","Omicron - BA.5.2.28 (WHO VOC)","Omicron - BA.5.2.9 (WHO VOC)","Omicron - BA.5.3.1 (WHO VOC)","Omicron - BA.5.5 (WHO VOC)","Omicron - BA.5.6 (WHO VOC)","Omicron - BE.1 (WHO VOC)","Omicron - BE.1.1 (WHO VOC)","Omicron - BE.1.1.2 (WHO VOC)","Omicron - BE.1.2 (WHO VOC)","Omicron - BE.1.2.1 (WHO VOC)","Omicron - BE.4 (WHO VOC)","Omicron - BF.10 (WHO VOC)","Omicron - BF.15 (WHO VOC)","Omicron - BF.4 (WHO VOC)","Omicron - BF.5 (WHO VOC)","Omicron - BF.7 (WHO VOC-SUM)","Omicron - BF.7.5 (WHO VOC-SUM)","Omicron - BN.1.3.1 (WHO VOC-SUM)","Omicron - BQ.1 (WHO VOC-SUM)","Omicron - BQ.1.1 (WHO VOC-SUM)","Omicron - BQ.1.1.1 (WHO VOC-SUM)","Omicron - BQ.1.1.18 (WHO VOC-SUM)","Omicron - BQ.1.1.4 (WHO VOC-SUM)","Omicron - BQ.1.1.7 (WHO VOC-SUM)","Omicron - BQ.1.10 (WHO VOC-SUM)","Omicron - BQ.1.11 (WHO VOC-SUM)","XAF (Lineage)","XAM (Lineage)","XBB.2 (WHO VOC-SUM)","Zeta - P.2 (WHO PVOI)","Other"
"Panama","2021-11-14","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,9473684210526314","0,0","0,0","7,894736842105263","0,0","0,0","2,631578947368421","3,9473684210526314","0,0","7,894736842105263","0,0","0,0","13,157894736842104","0,0","3,9473684210526314","0,0","0,0","1,3157894736842104","5,263157894736842","0,0","2,631578947368421","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,631578947368421","0,0","2,631578947368421","1,3157894736842104","0,0","3,9473684210526314","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,263157894736842","1,3157894736842104","21,052631578947366","0,0","0,0","0,0","0,0","0,0","1,3157894736842104","0,0","0,0","0,0","7,894736842105263","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2021-11-28","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,282051282051282","0,0","0,0","5,128205128205128","0,0","1,282051282051282","20,51282051282051","2,564102564102564","1,282051282051282","14,102564102564102","1,282051282051282","1,282051282051282","3,8461538461538463","6,41025641025641","0,0","1,282051282051282","0,0","1,282051282051282","0,0","0,0","2,564102564102564","0,0","2,564102564102564","0,0","0,0","1,282051282051282","0,0","0,0","1,282051282051282","1,282051282051282","0,0","1,282051282051282","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,128205128205128","0,0","23,076923076923077","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2021-12-12","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,7586206896551726","2,0689655172413794","1,3793103448275863","6,896551724137931","0,0","0,0","26,20689655172414","0,0","1,3793103448275863","26,20689655172414","0,0","0,0","0,6896551724137931","10,344827586206897","0,0","0,0","0,0","0,6896551724137931","2,0689655172413794","0,6896551724137931","1,3793103448275863","0,0","0,0","0,0","0,0","0,6896551724137931","0,0","0,0","4,827586206896552","0,6896551724137931","0,6896551724137931","0,6896551724137931","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6896551724137931","0,0","8,275862068965518","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6896551724137931","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2021-12-26","0,0","0,0","0,0","0,0","0,8849557522123894","0,0","0,0","0,0","0,0","0,4424778761061947","0,8849557522123894","0,4424778761061947","0,4424778761061947","0,0","0,0","7,964601769911504","0,0","0,0","22,566371681415927","0,0","0,0","0,0","2,6548672566371683","0,4424778761061947","0,0","0,4424778761061947","0,0","0,0","0,0","1,3274336283185841","2,6548672566371683","0,0","0,0","0,0","0,0","0,4424778761061947","0,4424778761061947","1,7699115044247788","0,8849557522123894","0,0","1,3274336283185841","0,0","0,4424778761061947","0,0","0,0","0,0","0,0","0,0","0,0","1,7699115044247788","0,0","0,0","4,424778761061947","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,6548672566371683","19,911504424778762","0,4424778761061947","0,0","11,061946902654867","0,0","6,1946902654867255","4,867256637168142","0,0","1,7699115044247788","0,4424778761061947","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2022-01-09","0,0","0,0","0,0","0,0","0,43478260869565216","0,0","0,0","0,0","0,0","0,43478260869565216","0,43478260869565216","0,8695652173913043","0,0","0,0","0,0","3,0434782608695654","0,0","0,43478260869565216","1,7391304347826086","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,43478260869565216","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,43478260869565216","1,3043478260869565","0,0","2,1739130434782608","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,8695652173913043","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13,043478260869565","40,0","0,43478260869565216","0,8695652173913043","16,08695652173913","0,0","10,434782608695652","3,91304347826087","1,3043478260869565","1,3043478260869565","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2022-01-23","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,191616766467066","56,287425149700596","0,5988023952095809","0,0","20,35928143712575","0,5988023952095809","6,58682634730539","4,191616766467066","0,0","4,191616766467066","0,5988023952095809","1,7964071856287425","0,5988023952095809","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2022-02-06","0,0","0,0","0,0","0,0","0,5780346820809248","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1560693641618496","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,202312138728324","51,445086705202314","0,0","0,0","21,38728323699422","0,0","4,624277456647398","11,560693641618498","0,5780346820809248","1,7341040462427744","0,5780346820809248","0,0","0,5780346820809248","0,0","0,5780346820809248","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2022-02-20","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,7407407407407408","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,7037037037037033","48,148148148148145","0,0","0,0","22,22222222222222","0,0","5,185185185185185","12,592592592592592","2,9629629629629632","0,7407407407407408","0,0","0,7407407407407408","2,2222222222222223","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,7407407407407408","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2022-03-06","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,263157894736842","71,9298245614035","0,0","0,0","7,017543859649122","0,0","1,7543859649122806","3,508771929824561","0,0","0,0","1,7543859649122806","0,0","3,508771929824561","0,0","0,0","0,0","0,0","0,0","0,0","5,263157894736842","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0"
"Panama","2022-03-20","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,166666666666666","52,77777777777778","0,0","0,0","23,61111111111111","0,0","1,3888888888888888","1,3888888888888888","0,0","1,3888888888888888","0,0","0,0","9,722222222222223","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3888888888888888","0,0","1,3888888888888888","0,0","0,0","0,0","0,0","1,3888888888888888","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3888888888888888","0,0","0,0","0"
"Panama","2022-04-03","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3333333333333335","33,33333333333333","0,0","0,0","12,0","0,0","1,3333333333333335","8,0","0,0","1,3333333333333335","2,666666666666667","0,0","24,0","0,0","0,0","0,0","0,0","0,0","1,3333333333333335","6,666666666666667","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3333333333333335","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,666666666666667","0,0","0,0","0"
"Panama","2022-04-17","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2195121951219512","0,0","18,29268292682927","0,0","0,0","4,878048780487805","0,0","3,6585365853658534","1,2195121951219512","0,0","0,0","0,0","0,0","37,80487804878049","0,0","1,2195121951219512","0,0","0,0","2,4390243902439024","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","29,268292682926827","0,0","0,0","0"
"Panama","2022-05-01","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,2222222222222223","0,0","0,0","0,0","0,0","0,7407407407407408","2,9629629629629632","0,0","0,0","0,7407407407407408","0,0","41,48148148148148","0,0","4,444444444444445","0,0","0,0","0,0","0,0","0,7407407407407408","0,0","0,7407407407407408","0,0","0,0","2,2222222222222223","0,0","0,0","8,148148148148149","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,88888888888889","26,666666666666668","0,0","0,0","0"
"Panama","2022-05-15","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,5952380952380952","0,0","0,0","0,5952380952380952","0,0","0,0","0,0","0,0","0,0","0,0","0,0","36,30952380952381","1,7857142857142856","3,571428571428571","0,0","0,0","1,7857142857142856","0,0","3,571428571428571","0,0","0,5952380952380952","0,0","0,0","1,1904761904761905","0,5952380952380952","0,5952380952380952","7,142857142857142","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,714285714285714","30,952380952380953","0,0","0,0","0"
"Panama","2022-05-29","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6172839506172839","0,0","0,0","1,2345679012345678","0,0","0,0","0,6172839506172839","0,0","0,0","0,0","0,0","26,543209876543212","0,0","2,4691358024691357","0,0","0,0","6,790123456790123","0,0","3,7037037037037033","0,0","0,0","0,0","0,0","1,8518518518518516","0,6172839506172839","0,6172839506172839","8,641975308641975","0,0","0,0","0,0","0,0","0,0","0,0","0,6172839506172839","0,0","0,0","0,0","0,0","0,0","0,0","1,2345679012345678","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,11111111111111","33,33333333333333","0,0","0,0","0"
"Panama","2022-06-12","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,293577981651376","0,0","0,0","0,45871559633027525","0,0","0,0","0,0","0,0","15,59633027522936","0,45871559633027525","1,3761467889908259","0,0","0,45871559633027525","8,256880733944955","0,0","3,669724770642202","0,0","0,45871559633027525","0,0","1,3761467889908259","0,9174311926605505","0,0","0,45871559633027525","7,339449541284404","2,7522935779816518","0,0","0,0","0,0","0,0","0,0","2,293577981651376","0,0","0,0","0,0","0,0","0,0","0,0","1,3761467889908259","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,46788990825688","38,99082568807339","0,0","0,0","0"
"Panama","2022-06-26","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13,750000000000002","0,0","0,625","0,0","0,625","18,75","0,0","1,25","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,5","0,625","2,5","0,625","0,0","0,0","0,0","8,125","0,0","0,0","0,0","0,0","0,0","0,0","20,0","2,5","0,0","0,0","0,625","0,0","0,625","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,5","24,375","0,0","0,0","0"
